city,Id,Filter,Created_Time,Longitude,Latitude,Likes,Comments,color1,color2,color3,color4,color5
london,974823605190560028_1185801,Mayfair,1430428051,-0.109339577,51.521731616,0,0,#d6c0aa,#282324,#7f6a59,#84a4ae,#90968b
moscow,974833804558706733_687744329,Normal,1430429266,37.623888889,55.755833333,1,0,#f8f8f8,#636d72,#b3acb0,#8d8989,#9d9693
stockholm,974790505693292384_20149456,Normal,1430424105,18.0352885,59.318853426,2,0,#0d223b,#ededec,#665e63,#799099,#8d8470
london,974832472496926180_305083194,Normal,1430429108,-0.12823391,51.50864919,3,0,#c3bdbf,#292627,#687d88,#4f4540,#5e5851
london,974829824951084246_232672712,Juno,1430428792,-0.122426029,51.531566216,0,0,#4b2114,#e8d6b6,#a8a05f,#a55527,#8c8c84
moscow,974821602597754564_1520378540,Nashville,1430427812,37.604666667,55.76667,0,0,#1d4769,#f2e3cd,#53a9c1,#3596ba,#a48464
moscow,974802360438774696_515227709,Normal,1430425518,37.632427077,55.79143846,21,0,#52483d,#f2f3f1,#a9b9b8,#98765d,#7a92b0
rome,974812601030979698_581375427,Crema,1430426739,12.518843142,41.950071225,5,1,#e5d6ca,#282740,#af8a7f,#7c737c,#546e9c
seoul,974852212216773252_1135113021,Normal,1430431461,127.027822617,37.508713399,1,0,#f6e5c8,#35150c,#8d4121,#a49c94,#9c847c
berlin,974826484959288694_302062310,Normal,1430428394,13.397777778,52.520555556,0,0,#c0b5ab,#211c1b,#615d5a,#48413c,#584d41
moscow,974854780109622366_316050418,Normal,1430431767,37.612030406,55.727107545,4,0,#d07368,#1a202b,#362fbd,#6c3635,#0dc16a
london,974861857841591527_177548692,Normal,1430432611,-0.104327833,51.51118,0,0,#2c3446,#dadddc,#7990a0,#626568,#77746c
stockholm,974823594688862474_50506621,Normal,1430428049,18.014887637,59.314154268,0,0,#2d3629,#d5c7bb,#837760,#9c9c84,#9c9494
london,974846018764564034_232672712,Valencia,1430430723,-0.122426029,51.531566216,0,0,#47131c,#d1c9a8,#af7968,#9e6c48,#6c6444
london,974847070711375897_22331337,Rise,1430430848,-0.13732116,51.499264368,4,0,#493a3f,#d1c7b8,#9b7e77,#b0a79b,#a6979d
london,974847246887605982_274790052,Crema,1430430869,-0.136421343,51.51299148,0,0,#372430,#e4d6bb,#b29179,#927261,#948c9c
newyork,974817512720463086_233630540,Normal,1430427324,-74.034535802,40.726962279,7,0,#cec5ce,#4d8292,#79545d,#748aa3,#bd7859
paris,974849348741407781_621454136,Normal,1430431119,2.278060801,48.855796158,1,0,#241a1e,#c7957a,#765641,#938c81,#8e8386
london,974818282609701243_6110123,Valencia,1430427416,-0.134647145,51.514203883,1,0,#382b2c,#cad5a3,#98b279,#8e6a4b,#5c5dc3
moscow,974839763905971580_262715672,Normal,1430429977,37.614501206,55.735834972,2,2,#b6a075,#222421,#fbfbf9,#754735,#ab6a34
seoul,974558783020991374_1202158327,Crema,1430396481,127.021655649,37.523664303,0,0,#483d42,#eeead7,#af9a83,#ab885f,#7c776f
moscow,974562255416739492_1442221936,Normal,1430396895,37.617454775,55.742659637,0,0,#2b2729,#c9b2b0,#ada9a5,#99948d,#8a655b
london,974562727513355333_247539412,Normal,1430396952,-0.1222695,51.491878333,3,0,#474245,#e0b59d,#9d766b,#a294ab,#9fb29e
london,974558213156485334_425507157,Mayfair,1430396413,-0.119216817,51.53285381,0,0,#3e3c3e,#e1cec5,#887e78,#92a4ad,#9f9c91
london,974559503263550287_18060081,Normal,1430396567,-0.16899648,51.49354069,0,0,#11162d,#cec8b9,#6b4830,#8d7346,#767873
seoul,974559444864902895_786532856,Normal,1430396560,127.003136117,37.580911667,4,0,#cfc18e,#1a1614,#a19d73,#87743d,#817fa3
london,974564130118947933_213591268,Normal,1430397119,-0.125916667,51.531191667,4,0,#353539,#beb5b4,#7f787b,#93a9b8,#8f99a7
moscow,974564574489584876_561802152,Normal,1430397172,37.661845442,55.755512388,6,1,#9d877c,#282d37,#eff0ef,#672d27,#7b4d35
seoul,974557168994091886_1202158327,Juno,1430396289,127.021655649,37.523664303,1,0,#383026,#efe9da,#9a7b5c,#aeb1a2,#898aad
london,974558956234939853_8895966,Lark,1430396502,-0.174817202,51.513103553,4,0,#575565,#dbd6cf,#b5b7c9,#9e9ba5,#a0a4c1
rome,974655422300077869_339296710,Normal,1430408002,12.4953041,41.9178151,8,1,#454545,#e8e8e8,#979797,#b4b4b4,#acacac
tokyo,974658084500949655_4107321,Normal,1430408319,139.730987415,35.665684581,1,0,#6c6c64,#cfcdc4,#94caae,#1d2623,#9ba8b6
