city,url,Filter,Created_Time,Longitude,Latitude,Likes,Comments,color1,color2,color3,color4,color5
tokyo,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10665611_378555052336880_156129014_n.jpg,Amaro,1427969507,139.774204808,35.686189308,1,0,#9b5a4b,#dad0b6,#371a29,#c89fa9,#d79c78
tokyo,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10665591_1388675404788239_929214824_n.jpg,Normal,1427967738,139.775267855,35.698452639,1,0,#3e291d,#d39567,#965634,#a89f8c,#9d918c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11049205_1450625308562150_1481032612_n.jpg,Ludwig,1427996198,37.616398782,55.74751257,2,0,#ab5a38,#120705,#662f18,#846444,#614e4c
seoul,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10369463_813604742040194_2105714017_n.jpg,Normal,1427968577,127.023496387,37.521700901,1,1,#412a22,#d2c4c4,#adadb3,#96736b,#9e97a1
berlin,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11101994_1555178854732279_1740984751_n.jpg,Normal,1427966332,13.359360583,52.498885011,2,0,#9e9e9e,#1d1d1d,#5b5b5b,#444444,#4c4c4c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116957_1421992001438472_275686123_n.jpg,Rise,1427997224,2.281545367,48.868157374,5,0,#deddd2,#2f2e22,#8c3725,#937d33,#9e8868
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055754_716626808446434_1577918890_n.jpg,Crema,1427950862,139.73642,35.71638,0,0,#42383f,#d8be9e,#986f65,#afab7f,#b1aca9
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11123729_678106998982010_2034847083_n.jpg,Slumber,1428034510,126.99014814,37.57580803,0,0,#4a3e31,#dedbc4,#8c826a,#9ca8aa,#8a959a
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098750_349180051937875_1681650063_n.jpg,Normal,1428030692,-74.021811336,40.764892465,0,0,#a8c6e7,#1f283e,#687a9a,#4c5d73,#465d7c
london,https://scontent.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/s150x150/e15/11055483_1419689331669948_348466518_n.jpg,Normal,1428047417,-0.135396,51.5437422,4,0,#cfcfcf,#1f221f,#515251,#747573,#5d645c
tokyo,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/1530616_1390750351247081_1367919981_n.jpg,Normal,1428045385,139.7311441,35.66199298,48,0,#a48a68,#f7f6f3,#e6da98,#843418,#895e28
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123670_427479520760214_500794580_n.jpg,Normal,1428029793,126.968175585,37.568433967,0,0,#15171b,#c3c2cc,#5c3743,#798a9a,#6a788d
moscow,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10560974_384591901747664_254855887_n.jpg,Normal,1428051287,37.629501082,55.786725393,0,0,#95a7bf,#1a2129,#3d5264,#d0d4eb,#3a6a79
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084953_961267983891205_503538785_n.jpg,Amaro,1428033329,139.76822,35.732733333,1,0,#957c79,#d0d1c2,#3b233c,#732d34,#c2babe
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084836_1585307668385302_2109735345_n.jpg,Mayfair,1428048885,2.332913333,48.863491667,2,0,#897f56,#27281a,#d9c3bd,#e7b159,#513b39
stockholm,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10838392_944105428954145_1672148577_n.jpg,Normal,1428050442,18.001039409,59.32991617,0,0,#f8f3f3,#141976,#c435ba,#11b8f8,#ce9f68
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098459_1603770899840030_880865170_n.jpg,Ludwig,1428030774,139.75853013,35.666175896,1,0,#dad4bd,#332d15,#764130,#817c6b,#797a42
stockholm,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093092_1641465286084289_940950260_n.jpg,Normal,1428050641,18.037547936,59.338035586,1,0,#e9e2dd,#403831,#db9995,#7c756f,#827864
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/10724728_1611476535754932_1338368655_n.jpg,Normal,1428036534,-0.137221476,51.507558743,0,0,#c6b6b1,#161111,#6d554a,#847f85,#8c8c89
stockholm,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117130_1374689919527030_749664132_n.jpg,Normal,1428047693,18.001166667,59.334666667,1,0,#dfdbd6,#3e3034,#a0907f,#7c553f,#9c7754
seoul,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10570112_1026844277345275_1519513436_n.jpg,Valencia,1428045803,127.021482037,37.522120415,0,0,#c5c5b5,#31172b,#826d66,#615b3d,#5b5356
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085048_880802468628251_1367320442_n.jpg,Normal,1428043575,139.755214563,35.690943222,1,0,#978c80,#874e26,#cfd8d9,#2f6969,#6c4444
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055613_722393194545356_1439610179_n.jpg,Willow,1428049458,37.682501622,55.746718194,1,0,#414042,#d8d0ce,#a4a0a1,#8d898b,#9c949c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093013_828018607233273_1394393286_n.jpg,Slumber,1428048772,126.972588995,37.572247462,2,1,#dbd4bd,#453020,#ad9465,#8d7a59,#a59d91
berlin,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10731594_1415170318789951_2106639851_n.jpg,Normal,1428042777,13.37440818,52.508055505,3,0,#bab9b5,#2e3238,#6f7576,#804947,#666151
seoul,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10299861_1562675857328656_939929467_n.jpg,Normal,1428045943,127.043042994,37.526913589,9,1,#c9c8c4,#221f1e,#716e6c,#5d514f,#625d52
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10919595_438067889691532_1028349236_n.jpg,Aden,1428048195,127.0229945,37.519353333,0,0,#4f4549,#d5c0bb,#9a827c,#ababa6,#a49cac
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055408_407623666087286_1919977450_n.jpg,Normal,1427947460,139.774656323,35.707366363,3,0,#40322e,#cd4766,#903a46,#9ea29a,#a4949c
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123763_1389290098060051_1073069969_n.jpg,Normal,1427939021,139.718340195,35.725919338,1,0,#ecdac7,#453831,#b3917b,#865752,#9c7b54
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098189_451358375031706_615537442_n.jpg,Normal,1427943039,127.026269079,37.522035991,1,0,#6b4a28,#ceaf88,#9fb3a5,#21140b,#8094a3
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084622_1613126635568866_167535768_n.jpg,Normal,1427949973,139.759215186,35.668447918,14,0,#455262,#d4ded7,#a0caab,#89a6b7,#86969e
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11056009_1379865432338970_1301907079_n.jpg,Normal,1427934246,-74.0263416,40.7528968,0,0,#1f1715,#ba9b82,#70513e,#86866e,#8c7c7c
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11098595_800055593364175_1636434214_n.jpg,Normal,1427940422,139.774088888,35.712393383,0,0,#4d4b3d,#709bd7,#d6c5a0,#9f907b,#9dc2ed
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111363_1546384302293758_370638019_n.jpg,Normal,1427935550,139.795586667,35.697321667,0,0,#e4dedc,#9a9996,#b9b4b1,#aca4a2,#afaca4
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11023167_354418364747069_815152703_n.jpg,Normal,1427936579,139.718169444,35.672602778,0,0,#b19f3e,#f7f6f3,#403423,#b8b09b,#535751
newyork,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10549834_997416510268512_898701318_n.jpg,Normal,1427936114,-74.043361,40.720036,2,0,#e8c7a9,#94221e,#461f12,#bd6b37,#b7795b
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11101988_1375665636094841_194550387_n.jpg,Normal,1427940001,-74.031444873,40.76543541,3,0,#f8f8f5,#bbad91,#d59cd2,#96b5c7,#bad6d1
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117202_1623868284511468_1987180024_n.jpg,Normal,1427939853,139.732478101,35.670749137,1,0,#d9e4da,#367295,#5c97aa,#64678b,#988e82
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11101974_1560744747534649_510308371_n.jpg,Normal,1427933727,-0.123777833,51.521741667,0,0,#383e4b,#f2eff0,#8cbcdd,#658ebc,#8d7c81
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085112_993837693959803_1742867189_n.jpg,Normal,1427957801,139.774003644,35.683422508,0,0,#b5afab,#2d2b2a,#554335,#696967,#6b5740
tokyo,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10724160_286789014778678_1131419021_n.jpg,Slumber,1427952520,139.73025274,35.739889315,0,0,#ebe3c9,#382f28,#716d6c,#c5ad81,#a58968
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116919_807462102641420_1436771585_n.jpg,Ludwig,1427945658,139.764634632,35.699700783,0,0,#6c6750,#d2c8b6,#acbdbc,#222215,#9ea8a6
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111501_442266372594519_1812725394_n.jpg,Valencia,1427955100,139.744628333,35.657853333,1,0,#c46d5b,#d0c9b0,#431828,#881b1e,#b4a4ac
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11049182_804221619626948_1444592919_n.jpg,Normal,1427958606,-74.088602029,40.72128905,0,0,#d4c6bb,#292a2f,#636160,#543c3d,#76573e
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055536_530260470446640_1093529386_n.jpg,Normal,1427951927,139.793638333,35.71283,0,0,#3a322e,#e3c7ad,#8a7767,#6c8fd2,#a1a9b1
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055617_807029506055262_720747535_n.jpg,Valencia,1427951754,139.764274387,35.681573057,0,0,#dce3c5,#bc8d2a,#d6b661,#719764,#82485c
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116892_1435694040063289_2100887355_n.jpg,Normal,1427946524,139.777870452,35.715514213,0,0,#d4d1d3,#69c1e9,#1d2434,#857170,#6280a5
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123674_404071546441765_137940954_n.jpg,Normal,1427957707,13.34508,52.522891667,0,0,#675d54,#dbd5d5,#0f0f13,#a4a4b1,#acb4c4
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078655_1584771875144785_1299827343_n.jpg,Normal,1427950832,139.730968113,35.666942273,1,0,#3b2923,#d3cfbd,#a5b1bb,#957354,#8794aa
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078938_733617506757794_2105233777_n.jpg,Normal,1427950635,139.7258,35.680575,0,0,#c4b9b8,#30232c,#605144,#715e64,#4f4d60
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055417_394550510730616_1055704368_n.jpg,Normal,1427959204,139.792061948,35.719631648,5,0,#e6dddc,#394778,#787f9c,#625e7e,#8e7d7f
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11098241_664326350363685_176830971_n.jpg,Normal,1427948845,139.72018387,35.66863122,0,0,#4b362e,#d0b8a2,#99b4e4,#7a84bd,#926b49
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055462_1551903788417061_1675090281_n.jpg,Earlybird,1427956245,139.784505754,35.694608259,0,0,#89796a,#e1d7ba,#31151f,#c6b8a0,#bab4a5
tokyo,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10666269_848086985258119_1973961264_n.jpg,Normal,1427947141,139.714414924,35.680017664,0,0,#777c8b,#f7f5ef,#262728,#545047,#453b3d
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117166_1594605914116373_447327963_n.jpg,Normal,1427949000,139.7372971,35.6846434,2,0,#c2c3b9,#1e2515,#6e4635,#876346,#727361
tokyo,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/1530616_1391417394512996_729674991_n.jpg,Crema,1427937281,139.752037631,35.695625613,0,0,#363037,#d5c8b1,#a3917e,#81756e,#8c8494
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078668_913786781985061_1336033729_n.jpg,Normal,1427948296,139.749496444,35.695148444,3,0,#c3cbc1,#2f6146,#878d23,#a39562,#64585b
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111292_1572816099633391_128835047_n.jpg,Sierra,1427948978,139.743666667,35.694166667,0,0,#423f4f,#d6c9c1,#8a9bba,#988f90,#a8b5c3
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078728_1416008175374024_1598442974_n.jpg,Normal,1427940595,-74.04742375,40.717188078,0,0,#372e24,#d2cbb2,#acac9d,#948568,#9198a1
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123929_458948930921494_1592526837_n.jpg,Mayfair,1427947264,139.769316667,35.727946667,1,0,#b29e9c,#251f1e,#567dab,#50403b,#4f4156
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11005059_372329369634360_374461500_n.jpg,Rise,1427944779,139.769812098,35.687501422,0,0,#a2684a,#dee5cf,#d1c69f,#442b25,#b7a690
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11049235_670391149728721_1821479303_n.jpg,Normal,1427939574,139.7497582,35.6931384,1,0,#8691b0,#315687,#f8f7f8,#615455,#523f45
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098552_1654481944780445_1079980283_n.jpg,Normal,1427944180,139.784424853,35.683915394,2,0,#7c6c5a,#d1c3b5,#1b8ed5,#1d252a,#8cc8f1
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111306_818212111597729_903341163_n.jpg,Normal,1427946277,139.730026461,35.684501372,0,0,#f9ecce,#da2627,#3e4b64,#cf9136,#5e8cb6
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084617_469558369867630_1796372434_n.jpg,Normal,1427934564,-0.136113017,51.527762481,0,0,#493e35,#e1b496,#987d66,#aaa990,#9e989e
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093022_457196557771286_883800888_n.jpg,Crema,1427933953,-74.026208333,40.736645,0,0,#252f46,#d6c18f,#645648,#827666,#846e3c
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111345_753667898064123_135909403_n.jpg,Ludwig,1427948179,139.793431638,35.696139867,0,0,#433725,#f1f1ed,#a5a5a1,#877664,#929296
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055658_630223773788181_1029888738_n.jpg,Normal,1427943365,-74.0960098,40.7066424,0,0,#434343,#cbcbcb,#7f7f7f,#9c9c9c,#949494
berlin,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10249221_1595689400677584_2023159291_n.jpg,Normal,1427919400,13.405456362,52.550229197,1,0,#b8a9a2,#372f27,#4f4641,#685f5c,#5d544c
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098273_1393208147666559_2002845643_n.jpg,Normal,1427920981,13.399786667,52.518258333,0,0,#83817b,#fafafa,#313443,#595d3a,#4f4144
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10899304_948720521819169_297615258_n.jpg,Ludwig,1427924628,-74.043625741,40.727484075,3,0,#af875e,#1b120e,#f2ece5,#6c3019,#eed1a2
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055651_412473055596756_1762551154_n.jpg,Sierra,1427930471,139.77461787,35.710479501,0,0,#bcb5b0,#2d222c,#723a38,#70747a,#a85b44
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116742_1462880124002414_1568899159_n.jpg,Normal,1427912017,-0.102665921,51.536158142,0,0,#94846c,#322e28,#d6d3cc,#d9c6a8,#dba690
berlin,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10454156_1415124948797119_1128452227_n.jpg,Normal,1427920104,13.368743,52.492916,5,0,#76613a,#dbc9a1,#11323e,#abbeaa,#9da0a4
berlin,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111489_1566199803668036_1807283432_n.jpg,Lo-fi,1427927905,13.388953333,52.5157,0,0,#1f3673,#c8843c,#9ec8e4,#613316,#64604f
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11049416_647782442018917_396937333_n.jpg,Crema,1427933377,127.0033012,37.5436644,2,0,#342829,#c9bda5,#724b25,#a88832,#7e7065
tokyo,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10632393_962508250434965_1799324761_n.jpg,Normal,1427929574,139.741768623,35.687246768,0,0,#a1866e,#761f22,#d9dddc,#2e2522,#e8d5a8
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11049363_1564498213820226_435320605_n.jpg,Normal,1427923991,-0.12576419,51.515908157,62,1,#79424b,#291f24,#cb919e,#c17c7f,#a98780
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11117057_1379403972359185_1341176850_n.jpg,Willow,1427923166,-0.147010887,51.542116008,0,0,#252426,#c2c0c1,#6c6a6c,#8c8c8c,#88848c
newyork,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10666269_449017328589828_1520319814_n.jpg,Normal,1427924267,-74.023938328,40.769005297,0,0,#a49b8b,#5f846c,#3c6f58,#5d6041,#4c4444
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085208_1556598331287955_826488076_n.jpg,Lo-fi,1427911689,-0.166566038,51.517448009,0,0,#282f1a,#e5e0db,#a6b681,#8d8c57,#9c7fa8
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093071_802359776501217_81945579_n.jpg,Normal,1427931154,139.7529278,35.651368,0,0,#6d5c5b,#c2c4ca,#d19e83,#242827,#acae99
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11049355_361154704085677_1998447010_n.jpg,Ludwig,1427917041,-74.043786781,40.744815509,0,0,#d3bea9,#2d2a22,#837870,#9b9d98,#96929f
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123676_828638983897843_1931944587_n.jpg,Normal,1427924131,13.328128333,52.524363333,4,0,#cbc0a8,#784744,#997869,#896553,#73656b
tokyo,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10724922_1598003037153531_1327394086_n.jpg,Normal,1427931115,139.7529278,35.651368,0,0,#af8094,#1d2f47,#ece8e9,#813042,#897232
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/10499068_1579107925677748_1713667295_n.jpg,Normal,1427914950,-0.168586308,51.519064126,6,1,#546010,#dd5e62,#95732a,#9d988a,#a6ac90
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11024142_938549292843877_1355160146_n.jpg,Lo-fi,1427925328,-0.1244695,51.536141667,0,0,#e0dfd5,#2a2120,#663a29,#6a8088,#836a4e
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/10963814_1539147059659909_1740405349_n.jpg,Normal,1427929051,-74.035286167,40.750603333,3,0,#ba835f,#453841,#f3d2b4,#6f3424,#cfb6b1
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055813_1624799304408355_95275997_n.jpg,Ludwig,1427914686,-0.0987695,51.524025,2,0,#a59276,#342a21,#eee9e8,#6e3b26,#b87532
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084959_1432635400367275_331261401_n.jpg,Normal,1427932621,139.730316667,35.659983333,0,0,#4c463a,#cfccce,#9a908d,#afb6bd,#aaa8b1
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123865_959425990736448_1564271510_n.jpg,Skyline,1427918942,-0.154500811,51.56317327,0,0,#3d563a,#548f52,#271c1f,#5a6573,#807864
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085081_1046870815326653_1676993365_n.jpg,Amaro,1427959636,127.00075971,37.557997559,0,0,#2e1f3d,#8f8c9d,#757b95,#624961,#405e8a
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055840_369981529867375_1226200289_n.jpg,Ludwig,1427962681,139.76877,35.680008333,0,0,#2b2316,#caac91,#8f9284,#9c6446,#94847c
tokyo,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/1527512_1575780502699382_381949094_n.jpg,Normal,1427964201,139.730968113,35.666942273,0,0,#3b3a48,#f1ede9,#a1a3a6,#9c906f,#7e7270
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11117147_1713514792208657_1286102179_n.jpg,Normal,1427965654,-0.138440706,51.475959152,3,1,#cebfaf,#694c35,#b3855e,#595255,#7c5c4c
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055449_413667988815073_970230664_n.jpg,Normal,1427962190,-0.138306363,51.51753169,0,0,#171014,#e9eaef,#838ba0,#61565d,#707792
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11085158_403506286496260_213162989_n.jpg,Normal,1427962368,-0.117413363,51.50419952,1,1,#cbc0b6,#383746,#813944,#8e7079,#a9763e
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117041_1390846281237093_1322584311_n.jpg,Normal,1427962863,-0.168586308,51.519064126,12,2,#808fc5,#4e4539,#f1cfa8,#4c465e,#4c545c
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11098304_820102128075909_1833834436_n.jpg,Normal,1427964345,-0.14033386,51.517519259,0,0,#e2dcde,#2d4636,#818c8c,#816b34,#5c6464
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084968_1632762683623612_1227054059_n.jpg,Normal,1427965366,-0.117033333,51.50895,0,0,#29221f,#756c60,#504946,#5c5454,#5c5c52
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123943_675522542573173_448045314_n.jpg,Normal,1427977595,-0.143362364,51.513672986,0,0,#84859e,#e7cabe,#235a6e,#715140,#583631
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055530_800601073369009_1975023366_n.jpg,Normal,1427976859,127.0116395,37.540907444,25,2,#b6a795,#4a3732,#714f45,#7c6c61,#93644a
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116919_1011929832167767_999225395_n.jpg,Normal,1427974858,-0.137382848,51.52568158,7,0,#d8d8d8,#545454,#787878,#949494,#848484
